year,aun,county,district,grade,science_a,science_p,science_b,science_bb
2010,122098202,Bucks,PENNSBURY SD,8,27.9,38.4,17.7,15.9
2010,122098202,Bucks,PENNSBURY SD,11,17.2,23.2,45,14.6
2010,122098403,Bucks,QUAKERTOWN COMMUNITY SD,4,66.7,28,4.5,0.8
2010,122098403,Bucks,QUAKERTOWN COMMUNITY SD,8,25.5,39.3,16.1,19.1
2010,122098403,Bucks,QUAKERTOWN COMMUNITY SD,11,15.7,29.9,42.3,12.1
2010,104101252,Butler,BUTLER AREA SD,4,44.7,40.4,8.7,6.2
2010,104101252,Butler,BUTLER AREA SD,8,26.5,36.8,17.5,19.3
2010,104101252,Butler,BUTLER AREA SD,11,19.6,29.1,40,11.2
2010,104103603,Butler,KARNS CITY AREA SD,4,54.8,39,4.8,1.4
2010,104103603,Butler,KARNS CITY AREA SD,8,28.7,41.8,16.4,13.1
2010,104103603,Butler,KARNS CITY AREA SD,11,13.4,37.8,41.2,7.6
2010,104105003,Butler,MARS AREA SD,4,70.4,25.3,2.7,1.6
2010,104105003,Butler,MARS AREA SD,8,37.6,44,10.1,8.3
2010,104105003,Butler,MARS AREA SD,11,23.8,34.5,37.2,4.6
2010,104105353,Butler,MONITEAU SD,4,67.3,29.8,1.9,1
2010,104105353,Butler,MONITEAU SD,8,17,43.8,15.2,24.1
2010,104105353,Butler,MONITEAU SD,11,4.1,25.6,57.9,12.4
2010,104107903,Butler,SENECA VALLEY SD,4,48.7,41,8,2.3
2010,104107903,Butler,SENECA VALLEY SD,8,36.9,41.5,13.7,8
2010,104107903,Butler,SENECA VALLEY SD,11,19.3,32.2,43.5,4.9
2010,104107503,Butler,SLIPPERY ROCK AREA SD,4,50.7,36.3,10.3,2.7
2010,104107503,Butler,SLIPPERY ROCK AREA SD,8,37.5,33.8,15.6,13.1
2010,104107503,Butler,SLIPPERY ROCK AREA SD,11,15.8,41.8,33.9,8.5
2010,104107803,Butler,SOUTH BUTLER COUNTY SD,4,60.3,32.4,3.4,3.9
2010,104107803,Butler,SOUTH BUTLER COUNTY SD,8,30.4,44.2,14.3,11.2
2010,104107803,Butler,SOUTH BUTLER COUNTY SD,11,23.6,34.1,32.3,10
2010,108110603,Cambria,BLACKLICK VALLEY SD,4,44,34,18,4
2010,108110603,Cambria,BLACKLICK VALLEY SD,8,10.5,35.1,33.3,21.1
2010,108110603,Cambria,BLACKLICK VALLEY SD,11,8.9,33.3,35.6,22.2
2010,108111203,Cambria,CAMBRIA HEIGHTS SD,4,49.5,30.3,15.6,4.6
2010,108111203,Cambria,CAMBRIA HEIGHTS SD,8,27.3,39.4,18.2,15.2
2010,108111203,Cambria,CAMBRIA HEIGHTS SD,11,10.9,37.5,41.4,10.2
2010,108111303,Cambria,CENTRAL CAMBRIA SD,4,52.4,37.8,8.4,1.4
2010,108111303,Cambria,CENTRAL CAMBRIA SD,8,15.3,37.4,23.7,23.7
2010,108111303,Cambria,CENTRAL CAMBRIA SD,11,16.9,27.9,44.2,11
2010,108111403,Cambria,CONEMAUGH VALLEY SD,4,24.3,51.4,17.6,6.8
2010,108111403,Cambria,CONEMAUGH VALLEY SD,8,25.8,39.4,15.2,19.7
2010,108111403,Cambria,CONEMAUGH VALLEY SD,11,12.1,20.7,51.7,15.5
2010,108112003,Cambria,FERNDALE AREA SD,4,63.8,31.9,2.9,1.4
2010,108112003,Cambria,FERNDALE AREA SD,8,6.8,37.3,23.7,32.2
2010,108112003,Cambria,FERNDALE AREA SD,11,11.7,33.3,40,15
2010,108112203,Cambria,FOREST HILLS SD,4,54.2,36.6,8.5,0.7
2010,108112203,Cambria,FOREST HILLS SD,8,22.5,41,20.2,16.2
2010,108112203,Cambria,FOREST HILLS SD,11,12.9,24.7,44.9,17.4
2010,108112502,Cambria,GREATER JOHNSTOWN SD,4,20,38.2,21.4,20.5
2010,108112502,Cambria,GREATER JOHNSTOWN SD,8,8.9,26.7,17.2,47.2
2010,108112502,Cambria,GREATER JOHNSTOWN SD,11,6.5,15.5,49,29
2010,108114503,Cambria,NORTHERN CAMBRIA SD,4,32.5,59,8.4,0
2010,108114503,Cambria,NORTHERN CAMBRIA SD,8,23.5,44.9,18.4,13.3
2010,108114503,Cambria,NORTHERN CAMBRIA SD,11,17.5,29.9,43.3,9.3
2010,108116003,Cambria,PENN CAMBRIA SD,4,49.6,37.4,8.6,4.3
2010,108116003,Cambria,PENN CAMBRIA SD,8,22.3,40.8,13.8,23.1
2010,108116003,Cambria,PENN CAMBRIA SD,11,16.8,32,40.8,10.4
2010,108116303,Cambria,PORTAGE AREA SD,4,53.2,40.3,2.6,3.9
2010,108116303,Cambria,PORTAGE AREA SD,8,13.8,41.5,21.5,23.1
2010,108116303,Cambria,PORTAGE AREA SD,11,18.2,34.8,39.4,7.6
2010,108116503,Cambria,RICHLAND SD,4,59.2,30.8,5.8,4.2
2010,108116503,Cambria,RICHLAND SD,8,35.6,40.3,14.8,9.4
2010,108116503,Cambria,RICHLAND SD,11,12.8,34.6,45.1,7.5
2010,108118503,Cambria,WESTMONT HILLTOP SD,4,54.9,40.2,2,2.9
2010,108118503,Cambria,WESTMONT HILLTOP SD,8,37,34.4,14.9,13.6
2010,108118503,Cambria,WESTMONT HILLTOP SD,11,22.4,39.6,32.8,5.2
2010,109122703,Cameron,CAMERON COUNTY SD,4,50,41.1,7.1,1.8
2010,109122703,Cameron,CAMERON COUNTY SD,8,16.9,39,16.9,27.1
2010,109122703,Cameron,CAMERON COUNTY SD,11,11.8,32.4,42.6,13.2
2010,121135003,Carbon,JIM THORPE AREA SD,4,49.1,42.8,5.7,2.5
2010,121135003,Carbon,JIM THORPE AREA SD,8,14.1,38.6,19.6,27.7
2010,121135003,Carbon,JIM THORPE AREA SD,11,7.3,24.6,55.3,12.8
2010,121135503,Carbon,LEHIGHTON AREA SD,4,51.4,36.4,9.2,2.9
2010,121135503,Carbon,LEHIGHTON AREA SD,8,37.5,31,17.9,13.7
2010,121135503,Carbon,LEHIGHTON AREA SD,11,12.3,17.5,50,20.1
2010,121136503,Carbon,PALMERTON AREA SD,4,55.2,38.1,6.7,0
2010,121136503,Carbon,PALMERTON AREA SD,8,17.6,32.7,20.6,29.1
2010,121136503,Carbon,PALMERTON AREA SD,11,5.8,31.4,45.5,17.3
2010,121136603,Carbon,PANTHER VALLEY SD,4,43.8,39,10.3,6.8
2010,121136603,Carbon,PANTHER VALLEY SD,8,21.6,26.5,21.6,30.4
2010,121136603,Carbon,PANTHER VALLEY SD,11,8.7,17.3,54.8,19.2
2010,121139004,Carbon,WEATHERLY AREA SD,4,88.4,11.6,0,0
2010,121139004,Carbon,WEATHERLY AREA SD,8,25.9,40.7,24.1,9.3
2010,121139004,Carbon,WEATHERLY AREA SD,11,11.4,17.1,62.9,8.6
2010,110141003,Centre,BALD EAGLE AREA SD,4,41.4,44.1,9,5.5
2010,110141003,Centre,BALD EAGLE AREA SD,8,21.4,34.6,20.1,23.9
2010,110141003,Centre,BALD EAGLE AREA SD,11,9.7,30.6,43.8,16
2010,110141103,Centre,BELLEFONTE AREA SD,4,66.2,25.6,4.3,3.9
2010,110141103,Centre,BELLEFONTE AREA SD,8,33.5,38.1,11.9,16.5
2010,110141103,Centre,BELLEFONTE AREA SD,11,19.3,31.6,41,8.2
2010,110147003,Centre,PENNS VALLEY AREA SD,4,75.2,22.9,1.9,0
2010,110147003,Centre,PENNS VALLEY AREA SD,8,34.7,38,14,13.2
2010,110147003,Centre,PENNS VALLEY AREA SD,11,18.9,43.2,33.3,4.5
2010,110148002,Centre,STATE COLLEGE AREA SD,4,68.2,25.1,3.8,2.8
2010,110148002,Centre,STATE COLLEGE AREA SD,8,46,35.8,12.6,5.6
2010,110148002,Centre,STATE COLLEGE AREA SD,11,34.8,33.3,25.5,6.5
2010,124150503,Chester,AVON GROVE SD,4,50.3,38.6,7.9,3.3
2010,124150503,Chester,AVON GROVE SD,8,34.9,43.3,10.4,11.5
2010,124150503,Chester,AVON GROVE SD,11,22.2,30.7,37.6,9.5
2010,124151902,Chester,COATESVILLE AREA SD,4,45.8,34.7,10.3,9.3
2010,124151902,Chester,COATESVILLE AREA SD,8,14.6,30.2,19.7,35.5
2010,124151902,Chester,COATESVILLE AREA SD,11,10.8,16.6,43.4,29.2
2010,124152003,Chester,DOWNINGTOWN AREA SD,4,69.9,25.7,2.9,1.5
2010,124152003,Chester,DOWNINGTOWN AREA SD,8,41.6,36.4,11.5,10.4
2010,124152003,Chester,DOWNINGTOWN AREA SD,11,29.6,34.9,27.7,7.8
2010,124153503,Chester,GREAT VALLEY SD,4,61.8,33.2,4.1,0.9
2010,124153503,Chester,GREAT VALLEY SD,8,45.2,39.9,7.6,7.3
2010,124153503,Chester,GREAT VALLEY SD,11,28.9,34.7,27.9,8.5
2010,124154003,Chester,KENNETT CONSOLIDATED SD,4,61.4,21.1,9.1,8.5
2010,124154003,Chester,KENNETT CONSOLIDATED SD,8,37,31.3,11.1,20.5
2010,124154003,Chester,KENNETT CONSOLIDATED SD,11,25.8,26.4,30.1,17.7
2010,124156503,Chester,OCTORARA AREA SD,4,49.5,36.7,9.6,4.3
2010,124156503,Chester,OCTORARA AREA SD,8,21.6,35.2,23.1,20.1
2010,124156503,Chester,OCTORARA AREA SD,11,9,25.9,49.5,15.6
2010,124156603,Chester,OWEN J ROBERTS SD,4,69.5,23.4,4.4,2.7
2010,124156603,Chester,OWEN J ROBERTS SD,8,40.5,35.9,12.1,11.6
2010,124156603,Chester,OWEN J ROBERTS SD,11,26.6,34.6,29.5,9.3
2010,124156703,Chester,OXFORD AREA SD,4,32.4,48.3,11.1,8.1
2010,124156703,Chester,OXFORD AREA SD,8,21.2,37.7,19.8,21.2
2010,124156703,Chester,OXFORD AREA SD,11,14.3,24.6,45,16.1
2010,124157203,Chester,PHOENIXVILLE AREA SD,4,55,31.6,11.7,1.8
2010,124157203,Chester,PHOENIXVILLE AREA SD,8,33.9,29.3,15.5,21.3
2010,124157203,Chester,PHOENIXVILLE AREA SD,11,23.5,29.9,30.7,15.9
2010,124157802,Chester,TREDYFFRIN-EASTTOWN SD,4,73.3,23,3.2,0.6
2010,124157802,Chester,TREDYFFRIN-EASTTOWN SD,8,53.1,32.7,7.9,6.3
2010,124157802,Chester,TREDYFFRIN-EASTTOWN SD,11,40.7,33.9,22.2,3.2
2010,124158503,Chester,UNIONVILLE-CHADDS FORD SD,4,80.9,16,2.8,0.3
2010,124158503,Chester,UNIONVILLE-CHADDS FORD SD,8,54.7,33.7,6.1,5.5
2010,124158503,Chester,UNIONVILLE-CHADDS FORD SD,11,37.2,35.5,24.1,3.1
2010,124159002,Chester,WEST CHESTER AREA SD,4,68.6,25.4,4.3,1.7
2010,124159002,Chester,WEST CHESTER AREA SD,8,34.9,40.2,13.7,11.2
2010,124159002,Chester,WEST CHESTER AREA SD,11,24.6,30.2,33.6,11.7
2010,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,4,48.1,44.4,7.4,0
2010,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,8,15.5,49.3,19.7,15.5
2010,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,11,5.1,22.8,64.6,7.6
2010,106161203,Clarion,CLARION AREA SD,4,67.3,27.3,5.5,0
2010,106161203,Clarion,CLARION AREA SD,8,30,32,18,20
2010,106161203,Clarion,CLARION AREA SD,11,10,28.3,53.3,8.3
2010,106161703,Clarion,CLARION-LIMESTONE AREA SD,4,74.6,20.6,4.8,0
2010,106161703,Clarion,CLARION-LIMESTONE AREA SD,8,26.7,30.5,23.8,19
2010,106161703,Clarion,CLARION-LIMESTONE AREA SD,11,18.7,28,44,9.3
2010,106166503,Clarion,KEYSTONE SD,4,55.1,39.7,3.8,1.3
2010,106166503,Clarion,KEYSTONE SD,8,19.5,46,18.4,16.1
2010,106166503,Clarion,KEYSTONE SD,11,8,25.3,54.7,12
2010,106167504,Clarion,NORTH CLARION COUNTY SD,4,63,26.1,8.7,2.2
2010,106167504,Clarion,NORTH CLARION COUNTY SD,8,32.7,47.3,10.9,9.1
2010,106167504,Clarion,NORTH CLARION COUNTY SD,11,32.8,37.7,24.6,4.9
2010,106168003,Clarion,REDBANK VALLEY SD,4,61.2,32.8,6,0
2010,106168003,Clarion,REDBANK VALLEY SD,8,13.4,43.3,24.7,18.6
2010,106168003,Clarion,REDBANK VALLEY SD,11,7.8,20,50,22.2
2010,106169003,Clarion,UNION SD,4,51.4,45.9,2.7,0
2010,106169003,Clarion,UNION SD,8,19,34.5,22.4,24.1
2010,106169003,Clarion,UNION SD,11,6.7,36.7,46.7,10
2010,110171003,Clearfield,CLEARFIELD AREA SD,4,33.1,43.5,16.2,7.1
2010,110171003,Clearfield,CLEARFIELD AREA SD,8,17.6,38.1,18.6,25.7
2010,110171003,Clearfield,CLEARFIELD AREA SD,11,10.1,29.8,42,18.1
2010,110171803,Clearfield,CURWENSVILLE AREA SD,4,58.1,32.4,6.8,2.7
2010,110171803,Clearfield,CURWENSVILLE AREA SD,8,16.5,29.9,24.7,28.9
2010,110171803,Clearfield,CURWENSVILLE AREA SD,11,10.5,27.6,48.6,13.3
2010,106172003,Clearfield,DUBOIS AREA SD,4,50.2,32,13.6,4.2
2010,106172003,Clearfield,DUBOIS AREA SD,8,25.6,37.5,16.4,20.5
2010,106172003,Clearfield,DUBOIS AREA SD,11,13.6,31.7,44.4,10.4
2010,110173003,Clearfield,GLENDALE SD,4,41.7,43.3,10,5
2010,110173003,Clearfield,GLENDALE SD,8,22.6,40.3,19.4,17.7
2010,110173003,Clearfield,GLENDALE SD,11,10.6,31.8,48.5,9.1
2010,110173504,Clearfield,HARMONY AREA SD,4,18.2,59.1,18.2,4.5
2010,110173504,Clearfield,HARMONY AREA SD,8,8.7,26.1,39.1,26.1
2010,110173504,Clearfield,HARMONY AREA SD,11,6.5,16.1,64.5,12.9
2010,110175003,Clearfield,MOSHANNON VALLEY SD,4,31.3,45,15,8.8
2010,110175003,Clearfield,MOSHANNON VALLEY SD,8,14.1,36.5,18.8,30.6
2010,110175003,Clearfield,MOSHANNON VALLEY SD,11,6.9,27.8,43.1,22.2
2010,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,4,35,49,11.5,4.5
2010,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,8,23.7,42.8,17.1,16.4
2010,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,11,19.4,30,43.8,6.9
2010,110179003,Clearfield,WEST BRANCH AREA SD,4,40.9,39.8,11.4,8
2010,110179003,Clearfield,WEST BRANCH AREA SD,8,12.4,44.3,18.6,24.7
2010,110179003,Clearfield,WEST BRANCH AREA SD,11,15.5,20.2,41.7,22.6
2010,110183602,Clinton,KEYSTONE CENTRAL SD,4,26.9,49.8,16.7,6.6
2010,110183602,Clinton,KEYSTONE CENTRAL SD,8,14.6,37.2,21.3,27
2010,110183602,Clinton,KEYSTONE CENTRAL SD,11,6.6,25,44.9,23.4
2010,116191004,Columbia,BENTON AREA SD,4,77.1,14.6,6.3,2.1
2010,116191004,Columbia,BENTON AREA SD,8,30.6,32.7,22.4,14.3
2010,116191004,Columbia,BENTON AREA SD,11,15.9,15.9,50.8,17.5
2010,116191103,Columbia,BERWICK AREA SD,4,28.8,53.5,14.2,3.5
2010,116191103,Columbia,BERWICK AREA SD,8,13.5,29,20.1,37.5
2010,116191103,Columbia,BERWICK AREA SD,11,8.4,27.6,47.5,16.5
2010,116191203,Columbia,BLOOMSBURG AREA SD,4,64.2,27,6.8,2
2010,116191203,Columbia,BLOOMSBURG AREA SD,8,32.6,38.5,16.3,12.6
2010,116191203,Columbia,BLOOMSBURG AREA SD,11,21.5,38,29.8,10.7
2010,116191503,Columbia,CENTRAL COLUMBIA SD,4,58.3,34.8,5.3,1.5
2010,116191503,Columbia,CENTRAL COLUMBIA SD,8,26.1,35.8,23.6,14.5
2010,116191503,Columbia,CENTRAL COLUMBIA SD,11,12.5,35.1,41.1,11.3
2010,116195004,Columbia,MILLVILLE AREA SD,4,77.6,17.2,5.2,0
2010,116195004,Columbia,MILLVILLE AREA SD,8,30.8,38.5,9.6,21.2
2010,116195004,Columbia,MILLVILLE AREA SD,11,21.7,32.6,34.8,10.9
2010,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,4,35.8,43.4,13.2,7.5
2010,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,8,39,38.1,12.7,10.2
2010,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,11,21.3,43.5,30.6,4.6
2010,105201033,Crawford,CONNEAUT SD,4,55.1,38,6.4,0.5
2010,105201033,Crawford,CONNEAUT SD,8,22.5,38.2,15.7,23.5
2010,105201033,Crawford,CONNEAUT SD,11,8.3,27.3,50.5,13.9
2010,105201352,Crawford,CRAWFORD CENTRAL SD,4,45.3,32.8,12.8,9.1
2010,105201352,Crawford,CRAWFORD CENTRAL SD,8,28.1,34.9,17.1,19.9
2010,105201352,Crawford,CRAWFORD CENTRAL SD,11,13.8,25.1,47,14.1
2010,105204703,Crawford,PENNCREST SD,4,33.2,40.3,16.6,9.9
2010,105204703,Crawford,PENNCREST SD,8,22.5,39.9,17.4,20.3
2010,105204703,Crawford,PENNCREST SD,11,15.1,27.8,42.3,14.8
2010,115210503,Cumberland,BIG SPRING SD,4,44.5,40.5,10.1,4.8
2010,115210503,Cumberland,BIG SPRING SD,8,21.8,40.6,19.5,18
2010,115210503,Cumberland,BIG SPRING SD,11,6.9,19.7,50.6,22.7
2010,115211003,Cumberland,CAMP HILL SD,4,52,39.8,7.1,1
2010,115211003,Cumberland,CAMP HILL SD,8,31.8,40.2,15,13.1
2010,115211003,Cumberland,CAMP HILL SD,11,37.1,37.1,22.9,2.9
2010,115211103,Cumberland,CARLISLE AREA SD,4,47.9,36.6,9.2,6.3
2010,115211103,Cumberland,CARLISLE AREA SD,8,31.8,33.8,15.6,18.8
2010,115211103,Cumberland,CARLISLE AREA SD,11,16.9,29.2,40.5,13.4
2010,115211603,Cumberland,CUMBERLAND VALLEY SD,4,62,31.4,4.4,2.2
2010,115211603,Cumberland,CUMBERLAND VALLEY SD,8,46.4,33.7,10.9,9
2010,115211603,Cumberland,CUMBERLAND VALLEY SD,11,33.9,34.2,27.4,4.5
2010,115212503,Cumberland,EAST PENNSBORO AREA SD,4,56.7,36.1,6,1.3
2010,115212503,Cumberland,EAST PENNSBORO AREA SD,8,28,39,16,17
2010,115212503,Cumberland,EAST PENNSBORO AREA SD,11,14,32.9,41,12.2
2010,115216503,Cumberland,MECHANICSBURG AREA SD,4,48.2,37.3,10.2,4.3
2010,115216503,Cumberland,MECHANICSBURG AREA SD,8,38.2,36.4,14.8,10.6
2010,115216503,Cumberland,MECHANICSBURG AREA SD,11,23.2,30.7,34.1,11.9
2010,115218003,Cumberland,SHIPPENSBURG AREA SD,4,46,36.9,11.8,5.3
2010,115218003,Cumberland,SHIPPENSBURG AREA SD,8,23.3,39.6,17.1,20
2010,115218003,Cumberland,SHIPPENSBURG AREA SD,11,8.3,22.1,50,19.6
2010,115218303,Cumberland,SOUTH MIDDLETON SD,4,53,35.1,9.9,2
2010,115218303,Cumberland,SOUTH MIDDLETON SD,8,35,38.2,12.7,14
2010,115218303,Cumberland,SOUTH MIDDLETON SD,11,10.6,25.6,50,13.9
2010,115221402,Dauphin,CENTRAL DAUPHIN SD,4,36.6,38.9,15.3,9.3
2010,115221402,Dauphin,CENTRAL DAUPHIN SD,8,19,35.8,19.4,25.9
2010,115221402,Dauphin,CENTRAL DAUPHIN SD,11,13.4,25.5,41,20
2010,115221753,Dauphin,DERRY TOWNSHIP SD,4,52.7,33.7,8.9,4.7
2010,115221753,Dauphin,DERRY TOWNSHIP SD,8,45.9,37.5,8.5,8.1
2010,115221753,Dauphin,DERRY TOWNSHIP SD,11,24.3,35.9,30.6,9.2
2010,115222504,Dauphin,HALIFAX AREA SD,4,53.2,29.8,11.7,5.3
2010,115222504,Dauphin,HALIFAX AREA SD,8,20,48.2,15.3,16.5
2010,115222504,Dauphin,HALIFAX AREA SD,11,8.2,21.4,58.2,12.2
2010,115222752,Dauphin,HARRISBURG CITY SD,4,6.1,24.4,22.6,46.8
2010,115222752,Dauphin,HARRISBURG CITY SD,8,2.4,16.1,16.5,65
2010,115222752,Dauphin,HARRISBURG CITY SD,11,4.5,8.8,37.8,48.9
2010,115224003,Dauphin,LOWER DAUPHIN SD,4,46.8,42.3,6.4,4.5
2010,115224003,Dauphin,LOWER DAUPHIN SD,8,38.8,35.6,12.6,12.9
2010,115224003,Dauphin,LOWER DAUPHIN SD,11,18.1,23.2,41,17.7
2010,115226003,Dauphin,MIDDLETOWN AREA SD,4,44.4,42.6,9.3,3.7
2010,115226003,Dauphin,MIDDLETOWN AREA SD,8,21.6,37.2,17.1,24.1
2010,115226003,Dauphin,MIDDLETOWN AREA SD,11,8.3,25.4,49.3,17.1
2010,115226103,Dauphin,MILLERSBURG AREA SD,4,57.6,33.3,7.6,1.5
2010,115226103,Dauphin,MILLERSBURG AREA SD,8,23,32.8,18,26.2
2010,115226103,Dauphin,MILLERSBURG AREA SD,11,15.5,29.3,39.7,15.5
2010,115228003,Dauphin,STEELTON-HIGHSPIRE SD,4,14.6,45.1,19.5,20.7
2010,115228003,Dauphin,STEELTON-HIGHSPIRE SD,8,1.2,17.4,26.7,54.7
2010,115228003,Dauphin,STEELTON-HIGHSPIRE SD,11,1.3,3.9,35.5,59.2
2010,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,4,53.7,36.2,7.3,2.8
2010,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,8,24.4,31.3,20.7,23.6
2010,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,11,17,21.7,37.4,23.9
2010,115229003,Dauphin,UPPER DAUPHIN AREA SD,4,43.5,39.1,7.6,9.8
2010,115229003,Dauphin,UPPER DAUPHIN AREA SD,8,24.7,39.2,15.5,20.6
2010,115229003,Dauphin,UPPER DAUPHIN AREA SD,11,9.2,21.8,54,14.9
2010,125231232,Delaware,CHESTER-UPLAND SD,4,12.9,27.3,27.3,32.5
2010,125231232,Delaware,CHESTER-UPLAND SD,8,0.7,5.2,9.6,84.4
2010,125231232,Delaware,CHESTER-UPLAND SD,11,0,1.4,41.9,56.7
2010,125231303,Delaware,CHICHESTER SD,4,32.7,39.6,17.5,10.1
2010,125231303,Delaware,CHICHESTER SD,8,14.3,28.6,19.6,37.5
2010,125231303,Delaware,CHICHESTER SD,11,5.8,14.3,42.5,37.5
2010,125234103,Delaware,GARNET VALLEY SD,4,76.7,21.2,1.8,0.3
2010,125234103,Delaware,GARNET VALLEY SD,8,37.8,44.4,12.1,5.8
2010,125234103,Delaware,GARNET VALLEY SD,11,21.8,29.4,39.2,9.5
2010,125234502,Delaware,HAVERFORD TOWNSHIP SD,4,57.2,35.6,4.6,2.5
2010,125234502,Delaware,HAVERFORD TOWNSHIP SD,8,29.1,41.8,13.4,15.7
2010,125234502,Delaware,HAVERFORD TOWNSHIP SD,11,17.4,21.9,38.4,22.3
2010,125235103,Delaware,INTERBORO SD,4,43.5,41.9,11.1,3.6
2010,125235103,Delaware,INTERBORO SD,8,12.9,34.3,25,27.8
2010,125235103,Delaware,INTERBORO SD,11,6.6,21.8,50.6,21
2010,125235502,Delaware,MARPLE NEWTOWN SD,4,70.6,25.6,2.9,0.8
2010,125235502,Delaware,MARPLE NEWTOWN SD,8,27,43,15.6,14.4
2010,125235502,Delaware,MARPLE NEWTOWN SD,11,17.8,29,43.6,9.6
2010,125236903,Delaware,PENN-DELCO SD,4,47.6,43.7,6.3,2.4
2010,125236903,Delaware,PENN-DELCO SD,8,21.6,35.7,20.4,22.3
2010,125236903,Delaware,PENN-DELCO SD,11,12.1,29.4,44.4,14.1
2010,125237603,Delaware,RADNOR TOWNSHIP SD,4,66.3,26.4,5.4,1.9
2010,125237603,Delaware,RADNOR TOWNSHIP SD,8,45.3,35.8,10.2,8.8
2010,125237603,Delaware,RADNOR TOWNSHIP SD,11,32.8,36.5,24.7,6
2010,125237702,Delaware,RIDLEY SD,4,30.7,47.7,13.5,8.1
2010,125237702,Delaware,RIDLEY SD,8,9.3,28.5,23.8,38.4
2010,125237702,Delaware,RIDLEY SD,11,9,21.6,48.8,20.6
2010,125237903,Delaware,ROSE TREE MEDIA SD,4,70.6,26.6,2,0.8
2010,125237903,Delaware,ROSE TREE MEDIA SD,8,36.7,34.4,13.3,15.6
2010,125237903,Delaware,ROSE TREE MEDIA SD,11,35.1,28.9,28.9,7.2
2010,125238402,Delaware,SOUTHEAST DELCO SD,4,22.9,45.8,17.6,13.7
2010,125238402,Delaware,SOUTHEAST DELCO SD,8,16.9,26.8,23.6,32.7
2010,125238402,Delaware,SOUTHEAST DELCO SD,11,2.2,10,45.7,42.2
2010,125238502,Delaware,SPRINGFIELD SD,4,51,39,8.3,1.7
2010,125238502,Delaware,SPRINGFIELD SD,8,32.5,35.8,16.1,15.7
2010,125238502,Delaware,SPRINGFIELD SD,11,10,28.3,47.2,14.5
2010,125239452,Delaware,UPPER DARBY SD,4,30.3,41,17.9,10.7
2010,125239452,Delaware,UPPER DARBY SD,8,15.1,29.4,23.4,32.1
2010,125239452,Delaware,UPPER DARBY SD,11,5,15.7,45.9,33.4
2010,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,4,62.7,28.8,5.4,3.1
2010,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,8,54.5,26.4,10.7,8.3
2010,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,11,33.7,30.7,27.4,8.1
2010,125239652,Delaware,WILLIAM PENN SD,4,12.7,44.5,20.2,22.6
2010,125239652,Delaware,WILLIAM PENN SD,8,2.2,15.3,18.5,64
2010,125239652,Delaware,WILLIAM PENN SD,11,1.4,6.5,31,61.1
2010,109243503,Elk,JOHNSONBURG AREA SD,4,62.2,29.7,8.1,0
2010,109243503,Elk,JOHNSONBURG AREA SD,8,20.4,38.9,18.5,22.2
2010,109243503,Elk,JOHNSONBURG AREA SD,11,15.1,34,43.4,7.5
2010,109246003,Elk,RIDGWAY AREA SD,4,43.9,33.3,14,8.8
2010,109246003,Elk,RIDGWAY AREA SD,8,34.8,27.5,8.7,29
2010,109246003,Elk,RIDGWAY AREA SD,11,9.9,32.1,48.1,9.9
2010,109248003,Elk,SAINT MARYS AREA SD,4,50,40.5,7.7,1.8
2010,109248003,Elk,SAINT MARYS AREA SD,8,17.1,50,21.1,11.8
2010,109248003,Elk,SAINT MARYS AREA SD,11,12.1,33.5,48,6.4
2010,105251453,Erie,CORRY AREA SD,4,67.9,26.3,5.1,0.7
2010,105251453,Erie,CORRY AREA SD,8,18.7,35.7,19.9,25.7
2010,105251453,Erie,CORRY AREA SD,11,8,19.3,50.8,21.9
2010,105252602,Erie,ERIE CITY SD,4,25.4,37.2,18.8,18.6
2010,105252602,Erie,ERIE CITY SD,8,11.7,27.2,19.2,41.9
2010,105252602,Erie,ERIE CITY SD,11,11.7,22.2,43.2,22.9
2010,105253303,Erie,FAIRVIEW SD,4,70,27,3,0
2010,105253303,Erie,FAIRVIEW SD,8,34.1,38.9,17.5,9.5
2010,105253303,Erie,FAIRVIEW SD,11,34.9,26.8,32.9,5.4
2010,105253553,Erie,FORT LEBOEUF SD,4,62.2,29.3,7.3,1.2
2010,105253553,Erie,FORT LEBOEUF SD,8,26.2,38.4,14.5,20.9
2010,105253553,Erie,FORT LEBOEUF SD,11,17,26.1,41,16
2010,105253903,Erie,GENERAL MCLANE SD,4,50,39.2,9.5,1.3
2010,105253903,Erie,GENERAL MCLANE SD,8,25,36.9,18.2,19.9
2010,105253903,Erie,GENERAL MCLANE SD,11,17.8,27.2,46.7,8.3
